#,ResourceGroupID,Id,AvailableCapacity,FreeCapacity,Start,HasFiniteCapacity
988,G_OTGRG,G_OTGRG_Seq_36,1 day,13:45:02.768,2020-05-21 00:00:00,FALSE
989,G_OTGRG,G_OTGRG_Seq_42,1 day,13:45:25.863,2020-05-27 00:00:00,FALSE
990,G_TRUCK6,G_TRUCK6_Seq_18,1 day,13:45:34.062,2020-05-03 00:00:00,FALSE
991,G_OTGRH,G_OTGRH_Seq_6,1 day,13:46:10.785,2020-04-21 00:00:00,FALSE
992,G_TRUCK3,G_TRUCK3_Seq_35,1 day,13:48:41.357,2020-05-20 00:00:00,FALSE
993,G_STRS1H,G_STRS1H_Seq_29,1 day,13:49:43.839,2020-05-14 00:00:00,FALSE
994,G_OTGRO2,G_OTGRO2_Seq_15,1 day,13:50:17.455,2020-04-30 00:00:00,FALSE
995,G_VAO1,G_VAO1_Seq_28,14:00:51.840,13:50:55.670,2020-05-13 00:00:00,FALSE
996,G_MPG,G_MPG_Seq_12,4 days,13:51:25.363,2020-04-27 00:00:00,FALSE
997,G_RTRAIN11,G_RTRAIN11_Seq_16,1 day,13:52:11.663,2020-05-01 00:00:00,FALSE
998,G_RTRAIN14,G_RTRAIN14_Seq_8,1 day,13:52:15.637,2020-04-23 00:00:00,FALSE
999,G_VSO2,G_VSO2_Seq_3,"2 days, 12:18:00",13:54:45.480,2020-04-18 00:00:00,TRUE
1000,G_TKT,G_TKT_Seq_8,23:43:00.480,13:55:39.179,2020-04-23 00:00:00,TRUE
1001,G_RTRAIN14,G_RTRAIN14_Seq_7,1 day,13:56:07.848,2020-04-22 00:00:00,FALSE
1002,G_NTAD,G_NTAD_Seq_3,23:09:18.720,13:57:10.837,2020-04-18 00:00:00,TRUE
1003,G_APHKRD,G_APHKRD_Seq_13,"1 day, 19:09:50.400",13:58:11.561,2020-04-28 00:00:00,FALSE
1004,G_OTGRG,G_OTGRG_Seq_41,1 day,13:58:25.845,2020-05-26 00:00:00,FALSE
1005,G_TRFCN,G_TRFCN_Seq_4,1 day,13:58:42.117,2020-04-19 00:00:00,FALSE
1006,G_OTGRG,G_OTGRG_Seq_40,1 day,14:00:25.864,2020-05-25 00:00:00,FALSE
1007,G_VAO1,G_VAO1_Seq_9,14:00:51.840,14:00:51.840,2020-04-24 00:00:00,FALSE
1008,G_VAO1,G_VAO1_Seq_40,14:00:51.840,14:00:51.840,2020-05-25 00:00:00,FALSE
1009,G_VAO1,G_VAO1_Seq_21,14:00:51.840,14:00:51.840,2020-05-06 00:00:00,FALSE
1010,G_ANGC3H,G_ANGC3H_Seq_12,23:40:16.320,14:02:14.722,2020-04-27 00:00:00,FALSE
1011,G_ANOH,G_ANOH_Seq_6,1 day,14:02:42.098,2020-04-21 00:00:00,FALSE
1012,G_OTGRG,G_OTGRG_Seq_37,1 day,14:03:26.677,2020-05-22 00:00:00,FALSE
1013,G_OTGRH,G_OTGRH_Seq_29,1 day,14:04:13.844,2020-05-14 00:00:00,FALSE
1014,G_TRFCN,G_TRFCN_Seq_22,1 day,14:05:23.576,2020-05-07 00:00:00,FALSE
1015,G_ATO1,G_ATO1_Seq_6,1 day,14:08:13.313,2020-04-21 00:00:00,FALSE
1016,G_STRS1H,G_STRS1H_Seq_27,1 day,14:08:45.730,2020-05-12 00:00:00,FALSE
1017,G_ST200G,G_ST200G_Seq_0,21:30:57.600,14:09:32.247,2020-04-15 00:00:00,TRUE
1018,G_TRUCK3,G_TRUCK3_Seq_20,1 day,14:11:52.629,2020-05-05 00:00:00,FALSE
1019,G_NTAD,G_NTAD_Seq_29,23:09:18.720,14:13:28.227,2020-05-14 00:00:00,TRUE
1020,G_OTGRH,G_OTGRH_Seq_30,1 day,14:14:08.569,2020-05-15 00:00:00,FALSE
1021,G_DSO2,G_DSO2_Seq_7,"1 day, 12:36:00",14:14:27.614,2020-04-22 00:00:00,FALSE
1022,G_APHKRD,G_APHKRD_Seq_21,"1 day, 23:05:16.800",14:14:31.975,2020-05-06 00:00:00,FALSE
1023,G_APGKRD,G_APGKRD_Seq_40,14:14:40.200,14:14:40.200,2020-05-25 00:00:00,FALSE
1024,G_ANGC1H,G_ANGC1H_Seq_19,23:20:24,14:15:27.492,2020-05-04 00:00:00,FALSE
1025,G_VAO2,G_VAO2_Seq_1,20:06:00,14:17:10.775,2020-04-16 00:00:00,FALSE
1026,G_RTRAIN14,G_RTRAIN14_Seq_21,1 day,14:17:30.077,2020-05-06 00:00:00,FALSE
1027,G_ANGC3H,G_ANGC3H_Seq_23,23:40:16.320,14:18:04.638,2020-05-08 00:00:00,FALSE
1028,G_RTRAIN11,G_RTRAIN11_Seq_20,1 day,14:21:13.139,2020-05-05 00:00:00,FALSE
1029,G_APOR,G_APOR_Seq_20,"2 days, 20:10:01.920",14:21:45.837,2020-05-05 00:00:00,FALSE
1030,G_ST140D,G_ST140D_Seq_2,21:44:38.400,14:24:57.621,2020-04-17 00:00:00,FALSE
1031,G_ST203H,G_ST203H_Seq_18,22:02:38.400,14:26:57.088,2020-05-03 00:00:00,FALSE
1032,G_ATO1,G_ATO1_Seq_5,1 day,14:29:36.313,2020-04-20 00:00:00,FALSE
1033,G_ATO1,G_ATO1_Seq_18,1 day,14:31:40.411,2020-05-03 00:00:00,FALSE
1034,G_DSO2,G_DSO2_Seq_1,"1 day, 12:36:00",14:32:11.446,2020-04-16 00:00:00,FALSE
1035,G_OTGRG,G_OTGRG_Seq_4,1 day,14:39:15.161,2020-04-19 00:00:00,FALSE
1036,G_OTGRG,G_OTGRG_Seq_43,1 day,14:39:43.361,2020-05-28 00:00:00,FALSE
1037,G_APGKRD,G_APGKRD_Seq_18,"1 day, 20:06:43.200",14:42:29.027,2020-05-03 00:00:00,FALSE
1038,G_TRUCK3,G_TRUCK3_Seq_28,1 day,14:43:26.556,2020-05-13 00:00:00,FALSE
1039,G_RTRAIN11,G_RTRAIN11_Seq_24,1 day,14:44:48.088,2020-05-09 00:00:00,FALSE
1040,G_ST200G,G_ST200G_Seq_26,21:30:57.600,14:48:15.214,2020-05-11 00:00:00,TRUE
1041,G_ANGC3H,G_ANGC3H_Seq_14,23:40:16.320,14:48:32.717,2020-04-29 00:00:00,FALSE
1042,G_ST200G,G_ST200G_Seq_32,21:30:57.600,14:48:56.426,2020-05-17 00:00:00,TRUE
1043,G_NORD,G_NORD_Seq_5,1 day,14:50:25.244,2020-04-20 00:00:00,FALSE
1044,G_RTRAIN11,G_RTRAIN11_Seq_32,1 day,14:51:08.330,2020-05-17 00:00:00,FALSE
1045,G_ST140D,G_ST140D_Seq_15,21:44:38.400,14:52:02.700,2020-04-30 00:00:00,FALSE
1046,G_STRS1H,G_STRS1H_Seq_12,1 day,14:53:21.702,2020-04-27 00:00:00,FALSE
1047,G_RTRAIN14,G_RTRAIN14_Seq_6,1 day,14:54:37.837,2020-04-21 00:00:00,FALSE
1048,G_APRRG,G_APRRG_Seq_37,"2 days, 11:21:07.200",14:57:07.200,2020-05-22 00:00:00,TRUE
1049,G_APRRG,G_APRRG_Seq_38,"2 days, 11:21:07.200",14:57:07.200,2020-05-23 00:00:00,TRUE
1050,G_APGKRD,G_APGKRD_Seq_14,"1 day, 20:06:43.200",15:00:03.276,2020-04-29 00:00:00,FALSE
1051,G_VAO2,G_VAO2_Seq_4,20:06:00,15:01:11.963,2020-04-19 00:00:00,FALSE
1052,G_DSO2,G_DSO2_Seq_2,"1 day, 12:36:00",15:06:24.248,2020-04-17 00:00:00,FALSE
1053,G_NTAD,G_NTAD_Seq_8,23:09:18.720,15:06:33.612,2020-04-23 00:00:00,TRUE
1054,G_VSO1,G_VSO1_Seq_5,"2 days, 15:03:53.280",15:08:36.438,2020-04-20 00:00:00,TRUE
1055,G_ST200G,G_ST200G_Seq_25,21:30:57.600,15:10:35.153,2020-05-10 00:00:00,TRUE
1056,G_ST200G,G_ST200G_Seq_33,21:30:57.600,15:12:26.440,2020-05-18 00:00:00,TRUE
1057,G_ST200G,G_ST200G_Seq_24,21:30:57.600,15:12:59.672,2020-05-09 00:00:00,TRUE
1058,G_OTGRG,G_OTGRG_Seq_5,1 day,15:17:50.569,2020-04-20 00:00:00,FALSE
1059,G_VSO1,G_VSO1_Seq_13,"2 days, 11:33:40.320",15:18:14.619,2020-04-28 00:00:00,TRUE
1060,G_ANGC1H,G_ANGC1H_Seq_28,23:20:24,15:20:49.203,2020-05-13 00:00:00,FALSE
1061,G_NORD,G_NORD_Seq_9,1 day,15:27:19.589,2020-04-24 00:00:00,FALSE
1062,G_ANOH,G_ANOH_Seq_13,1 day,15:29:01.263,2020-04-28 00:00:00,FALSE
1063,G_ST203H,G_ST203H_Seq_4,22:02:38.400,15:30:17.862,2020-04-19 00:00:00,FALSE
1064,G_DSO2,G_DSO2_Seq_10,"1 day, 12:36:00",15:31:45.248,2020-04-25 00:00:00,FALSE
1065,G_ST140D,G_ST140D_Seq_23,17:12:50.400,15:31:52.873,2020-05-08 00:00:00,FALSE
1066,G_BF,G_BF_Seq_16,1 day,15:32:36.509,2020-05-01 00:00:00,TRUE
1067,G_UNRO1,G_UNRO1_Seq_40,"2 days, 2:39:50.400",15:32:51.530,2020-05-25 00:00:00,TRUE
1068,G_ATO2,G_ATO2_Seq_13,1 day,15:33:22.127,2020-04-28 00:00:00,FALSE
1069,G_RTRAIN14,G_RTRAIN14_Seq_20,1 day,15:34:53.755,2020-05-05 00:00:00,FALSE
1070,G_ST203H,G_ST203H_Seq_41,15:36:52.200,15:36:52.200,2020-05-26 00:00:00,FALSE
1071,G_ATO1,G_ATO1_Seq_32,1 day,15:38:03.703,2020-05-17 00:00:00,FALSE
1072,G_APPD,G_APPD_Seq_12,23:24:00,15:40:58.237,2020-04-27 00:00:00,FALSE
1073,G_OTGRG,G_OTGRG_Seq_34,1 day,15:42:07.445,2020-05-19 00:00:00,FALSE
1074,G_OTGRG,G_OTGRG_Seq_35,1 day,15:44:22.709,2020-05-20 00:00:00,FALSE
1075,G_RTRAIN11,G_RTRAIN11_Seq_31,1 day,15:44:43.209,2020-05-16 00:00:00,FALSE
1076,G_APHKRD,G_APHKRD_Seq_14,"1 day, 23:05:16.800",15:47:36.510,2020-04-29 00:00:00,FALSE
1077,G_NORD,G_NORD_Seq_31,1 day,15:50:45.790,2020-05-16 00:00:00,FALSE
1078,G_RTRAIN10,G_RTRAIN10_Seq_7,1 day,15:52:08.265,2020-04-22 00:00:00,TRUE
1079,G_ST203H,G_ST203H_Seq_3,22:02:38.400,15:54:58.617,2020-04-18 00:00:00,FALSE
1080,G_OTGRO2,G_OTGRO2_Seq_14,1 day,15:56:00.037,2020-04-29 00:00:00,FALSE
1081,G_OTGRH,G_OTGRH_Seq_31,1 day,15:56:34.935,2020-05-16 00:00:00,FALSE
1082,G_ATO1,G_ATO1_Seq_8,1 day,15:59:20.796,2020-04-23 00:00:00,FALSE
1083,G_AR7T,G_AR7T_Seq_14,16:00:00,16:00:00,2020-04-29 00:00:00,FALSE
1084,G_AR7T,G_AR7T_Seq_43,16:00:00,16:00:00,2020-05-28 00:00:00,FALSE
1085,G_AR7T,G_AR7T_Seq_15,16:00:00,16:00:00,2020-04-30 00:00:00,FALSE
1086,G_AR7T,G_AR7T_Seq_44,16:00:00,16:00:00,2020-05-29 00:00:00,FALSE
1087,G_AR10T,G_AR10T_Seq_23,16:00:00,16:00:00,2020-05-08 00:00:00,FALSE
1088,G_ST140D,G_ST140D_Seq_3,21:44:38.400,16:04:13.550,2020-04-18 00:00:00,FALSE
1089,G_UNRO1,G_UNRO1_Seq_42,"2 days, 4:08:20.400",16:04:52.561,2020-05-27 00:00:00,TRUE
1090,G_VSO1,G_VSO1_Seq_9,"2 days, 15:03:53.280",16:05:03.521,2020-04-24 00:00:00,TRUE
1091,G_APHKRD,G_APHKRD_Seq_32,"1 day, 23:05:16.800",16:06:57.600,2020-05-17 00:00:00,FALSE
1092,G_ANGC3H,G_ANGC3H_Seq_6,23:40:16.320,16:07:22.814,2020-04-21 00:00:00,FALSE
1093,G_RTRAIN14,G_RTRAIN14_Seq_15,1 day,16:07:38.150,2020-04-30 00:00:00,FALSE
1094,G_VSO1,G_VSO1_Seq_44,"1 day, 18:02:35.520",16:08:42.822,2020-05-29 00:00:00,TRUE
1095,G_DSO2,G_DSO2_Seq_4,"1 day, 12:36:00",16:08:46.910,2020-04-19 00:00:00,FALSE
1096,G_DSO2,G_DSO2_Seq_5,"1 day, 12:36:00",16:08:56.085,2020-04-20 00:00:00,FALSE
1097,G_OTGRH,G_OTGRH_Seq_9,1 day,16:13:03.158,2020-04-24 00:00:00,FALSE
1098,G_RTRAIN11,G_RTRAIN11_Seq_25,1 day,16:16:45.483,2020-05-10 00:00:00,FALSE
1099,G_OTGRD,G_OTGRD_Seq_3,1 day,16:17:34.096,2020-04-18 00:00:00,FALSE
1100,G_ST140D,G_ST140D_Seq_28,16:18:28.800,16:18:28.800,2020-05-13 00:00:00,FALSE
1101,G_TKT,G_TKT_Seq_32,23:43:00.480,16:19:22.913,2020-05-17 00:00:00,TRUE
1102,G_ATO1,G_ATO1_Seq_24,1 day,16:19:52.193,2020-05-09 00:00:00,FALSE
1103,G_ANGC3H,G_ANGC3H_Seq_5,23:40:16.320,16:20:10.895,2020-04-20 00:00:00,FALSE
1104,G_MPG,G_MPG_Seq_4,4 days,16:20:42.210,2020-04-19 00:00:00,FALSE
1105,G_ST203H,G_ST203H_Seq_1,22:02:38.400,16:25:45.562,2020-04-16 00:00:00,FALSE
1106,G_RTRAIN11,G_RTRAIN11_Seq_2,1 day,16:30:22.741,2020-04-17 00:00:00,FALSE
1107,G_STRS1H,G_STRS1H_Seq_23,1 day,16:30:26.216,2020-05-08 00:00:00,FALSE
1108,G_NTAH,G_NTAH_Seq_4,"1 day, 20:18:14.400",16:32:22.013,2020-04-19 00:00:00,TRUE
1109,G_RTRAIN11,G_RTRAIN11_Seq_35,1 day,16:33:51.828,2020-05-20 00:00:00,FALSE
1110,G_APGKRD,G_APGKRD_Seq_5,"1 day, 20:06:43.200",16:37:41.629,2020-04-20 00:00:00,FALSE
1111,G_RTRAIN10,G_RTRAIN10_Seq_9,1 day,16:38:05.081,2020-04-24 00:00:00,TRUE
1112,G_RTRAIN14,G_RTRAIN14_Seq_14,1 day,16:38:13.134,2020-04-29 00:00:00,FALSE
1113,G_TRUCK6,G_TRUCK6_Seq_26,1 day,16:38:52.343,2020-05-11 00:00:00,FALSE
1114,G_RSTD,G_RSTD_Seq_30,20:05:16.800,16:39:54.210,2020-05-15 00:00:00,FALSE
1115,G_ST200G,G_ST200G_Seq_22,21:30:57.600,16:40:06.668,2020-05-07 00:00:00,TRUE
1116,G_ANOH,G_ANOH_Seq_25,1 day,16:43:53.675,2020-05-10 00:00:00,FALSE
1117,G_ANOH,G_ANOH_Seq_0,1 day,16:44:42.585,2020-04-15 00:00:00,FALSE
1118,G_ANGC3H,G_ANGC3H_Seq_20,23:40:16.320,16:45:08.994,2020-05-05 00:00:00,FALSE
1119,G_VAO2,G_VAO2_Seq_2,20:06:00,16:48:53.391,2020-04-17 00:00:00,FALSE
1120,G_DSD,G_DSD_Seq_6,1 day,16:49:17.652,2020-04-21 00:00:00,FALSE
1121,G_OTGRG,G_OTGRG_Seq_3,1 day,16:49:46.698,2020-04-18 00:00:00,FALSE
1122,G_OTGRD,G_OTGRD_Seq_12,1 day,16:51:08.748,2020-04-27 00:00:00,FALSE
1123,G_AOAD,G_AOAD_Seq_39,1 day,16:51:36.246,2020-05-24 00:00:00,FALSE
1124,G_VAO1,G_VAO1_Seq_18,21:01:17.760,16:54:12.073,2020-05-03 00:00:00,FALSE
1125,G_TRUCK3,G_TRUCK3_Seq_23,1 day,16:58:48.079,2020-05-08 00:00:00,FALSE
1126,G_ATO2,G_ATO2_Seq_8,1 day,17:00:33.796,2020-04-23 00:00:00,FALSE
1127,G_RTRAIN10,G_RTRAIN10_Seq_20,1 day,17:01:41.355,2020-05-05 00:00:00,TRUE
1128,G_OTGRD,G_OTGRD_Seq_5,1 day,17:02:57.018,2020-04-20 00:00:00,FALSE
1129,G_AR3T,G_AR3T_Seq_36,1 day,17:03:15.914,2020-05-21 00:00:00,FALSE
1130,G_NTAD,G_NTAD_Seq_31,23:09:18.720,17:03:45.324,2020-05-16 00:00:00,TRUE
1131,G_TRFCN,G_TRFCN_Seq_23,1 day,17:04:05.629,2020-05-08 00:00:00,FALSE
1132,G_TRFCN,G_TRFCN_Seq_21,1 day,17:08:40.923,2020-05-06 00:00:00,FALSE
1133,G_OTGRO2,G_OTGRO2_Seq_18,1 day,17:12:48.178,2020-05-03 00:00:00,FALSE
1134,G_ST140D,G_ST140D_Seq_42,17:12:50.400,17:12:50.400,2020-05-27 00:00:00,FALSE
1135,G_ANGC3H,G_ANGC3H_Seq_7,23:40:16.320,17:13:32.458,2020-04-22 00:00:00,FALSE
1136,G_ATO1,G_ATO1_Seq_12,1 day,17:14:48.374,2020-04-27 00:00:00,FALSE
1137,G_APHKRD,G_APHKRD_Seq_37,"1 day, 7:23:31.200",17:15:38.710,2020-05-22 00:00:00,FALSE
1138,G_APRRG,G_APRRG_Seq_31,"2 days, 11:21:07.200",17:15:52.206,2020-05-16 00:00:00,TRUE
1139,G_ATO2,G_ATO2_Seq_6,1 day,17:18:59.864,2020-04-21 00:00:00,FALSE
1140,G_OTGRO2,G_OTGRO2_Seq_8,1 day,17:19:39.673,2020-04-23 00:00:00,FALSE
1141,G_ST140D,G_ST140D_Seq_22,21:44:38.400,17:20:11.205,2020-05-07 00:00:00,FALSE
1142,G_OTGRD,G_OTGRD_Seq_37,1 day,17:20:43.949,2020-05-22 00:00:00,FALSE
1143,G_TRUCK3,G_TRUCK3_Seq_13,1 day,17:21:53.970,2020-04-28 00:00:00,FALSE
1144,G_ST200G,G_ST200G_Seq_23,21:30:57.600,17:22:53.110,2020-05-08 00:00:00,TRUE
1145,G_OTGRO2,G_OTGRO2_Seq_10,1 day,17:24:27.447,2020-04-25 00:00:00,FALSE
1146,G_VSO1,G_VSO1_Seq_7,"2 days, 15:03:53.280",17:24:42.289,2020-04-22 00:00:00,TRUE
1147,G_OTGRT,G_OTGRT_Seq_0,1 day,17:26:39.050,2020-04-15 00:00:00,FALSE
1148,G_NTAD,G_NTAD_Seq_0,23:09:18.720,17:28:49.301,2020-04-15 00:00:00,TRUE
1149,G_DSO2,G_DSO2_Seq_13,"1 day, 12:36:00",17:29:47.672,2020-04-28 00:00:00,FALSE
1150,G_VSO1,G_VSO1_Seq_10,"2 days, 15:03:53.280",17:32:44.051,2020-04-25 00:00:00,TRUE
1151,G_DSO2,G_DSO2_Seq_9,"1 day, 12:36:00",17:35:15.831,2020-04-24 00:00:00,FALSE
1152,G_DSH,G_DSH_Seq_5,"1 day, 22:25:49.440",17:36:08.404,2020-04-20 00:00:00,FALSE
1153,G_OTGRO2,G_OTGRO2_Seq_6,1 day,17:38:16.618,2020-04-21 00:00:00,FALSE
1154,G_RTRAIN14,G_RTRAIN14_Seq_17,1 day,17:38:53.072,2020-05-02 00:00:00,FALSE
1155,G_ATO1,G_ATO1_Seq_20,1 day,17:42:32.137,2020-05-05 00:00:00,FALSE
1156,G_CMO1,G_CMO1_Seq_18,1 day,17:42:38.690,2020-05-03 00:00:00,FALSE
1157,G_DSD,G_DSD_Seq_8,1 day,17:43:30.681,2020-04-23 00:00:00,FALSE
1158,G_ST200G,G_ST200G_Seq_39,21:30:57.600,17:44:22.244,2020-05-24 00:00:00,TRUE
1159,G_ATO1,G_ATO1_Seq_10,1 day,17:44:23.272,2020-04-25 00:00:00,FALSE
1160,G_ST200G,G_ST200G_Seq_42,21:30:57.600,17:44:50.578,2020-05-27 00:00:00,TRUE
1161,G_RTRAIN1,G_RTRAIN1_Seq_26,1 day,17:44:58.271,2020-05-11 00:00:00,FALSE
1162,G_ANGC1H,G_ANGC1H_Seq_24,23:20:24,17:49:10.686,2020-05-09 00:00:00,FALSE
1163,G_ST200G,G_ST200G_Seq_31,21:30:57.600,17:49:50.388,2020-05-16 00:00:00,TRUE
1164,G_ST140D,G_ST140D_Seq_14,21:44:38.400,17:50:19.154,2020-04-29 00:00:00,FALSE
1165,G_RTRAIN15,G_RTRAIN15_Seq_18,1 day,17:54:02.214,2020-05-03 00:00:00,FALSE
1166,G_APGKRD,G_APGKRD_Seq_7,"1 day, 20:06:43.200",17:54:25.920,2020-04-22 00:00:00,FALSE
1167,G_RTRAIN10,G_RTRAIN10_Seq_12,1 day,17:56:52.815,2020-04-27 00:00:00,TRUE
1168,G_TKT,G_TKT_Seq_16,23:43:00.480,17:58:01.579,2020-05-01 00:00:00,TRUE
1169,G_DSO2,G_DSO2_Seq_11,"1 day, 12:36:00",17:58:04.212,2020-04-26 00:00:00,FALSE
1170,G_ATO1,G_ATO1_Seq_39,1 day,18:00:45.214,2020-05-24 00:00:00,FALSE
1171,G_OTGRG,G_OTGRG_Seq_2,1 day,18:01:15.797,2020-04-17 00:00:00,FALSE
1172,G_ST200G,G_ST200G_Seq_28,21:30:57.600,18:01:22.942,2020-05-13 00:00:00,TRUE
1173,G_ANOG2T,G_ANOG2T_Seq_41,"1 day, 22:54:11.520",18:03:13.047,2020-05-26 00:00:00,TRUE
1174,G_TRFCN,G_TRFCN_Seq_24,1 day,18:03:31.495,2020-05-09 00:00:00,FALSE
1175,G_APPD,G_APPD_Seq_20,23:24:00,18:04:51.156,2020-05-05 00:00:00,FALSE
1176,G_VSO1,G_VSO1_Seq_35,"1 day, 18:02:35.520",18:07:25.761,2020-05-20 00:00:00,TRUE
1177,G_TRUCK3,G_TRUCK3_Seq_2,1 day,18:07:28.494,2020-04-17 00:00:00,FALSE
1178,G_APOR,G_APOR_Seq_8,"2 days, 20:10:01.920",18:07:29.356,2020-04-23 00:00:00,FALSE
1179,G_ST200G,G_ST200G_Seq_35,21:30:57.600,18:07:30.201,2020-05-20 00:00:00,TRUE
1180,G_DSH,G_DSH_Seq_1,"1 day, 10:49:22.080",18:10:50.441,2020-04-16 00:00:00,FALSE
1181,G_RTRAIN6,G_RTRAIN6_Seq_29,1 day,18:11:21.751,2020-05-14 00:00:00,FALSE
1182,G_UPAT,G_UPAT_Seq_28,1 day,18:11:21.751,2020-05-13 00:00:00,FALSE
1183,G_ATO1,G_ATO1_Seq_35,1 day,18:12:05.873,2020-05-20 00:00:00,FALSE
1184,G_ATO1,G_ATO1_Seq_31,1 day,18:12:09.359,2020-05-16 00:00:00,FALSE
1185,G_ANGC1H,G_ANGC1H_Seq_2,23:20:24,18:12:48.903,2020-04-17 00:00:00,FALSE
1186,G_ST200G,G_ST200G_Seq_36,21:30:57.600,18:13:00.190,2020-05-21 00:00:00,TRUE
1187,G_ST203H,G_ST203H_Seq_25,22:02:38.400,18:13:04.034,2020-05-10 00:00:00,FALSE
1188,G_ST203H,G_ST203H_Seq_2,22:02:38.400,18:13:16.682,2020-04-17 00:00:00,FALSE
1189,G_ANGCD,G_ANGCD_Seq_2,"1 day, 22:39:30.240",18:13:36.078,2020-04-17 00:00:00,FALSE
1190,G_BF,G_BF_Seq_17,1 day,18:14:36.420,2020-05-02 00:00:00,TRUE
1191,G_ATO1,G_ATO1_Seq_23,1 day,18:15:15.245,2020-05-08 00:00:00,FALSE
1192,G_TKT,G_TKT_Seq_41,23:43:00.480,18:16:26.999,2020-05-26 00:00:00,TRUE
1193,G_RTRAIN14,G_RTRAIN14_Seq_2,1 day,18:16:52.768,2020-04-17 00:00:00,FALSE
1194,G_STRS1H,G_STRS1H_Seq_30,1 day,18:17:38.157,2020-05-15 00:00:00,FALSE
1195,G_RTRAIN14,G_RTRAIN14_Seq_23,1 day,18:20:12.097,2020-05-08 00:00:00,FALSE
1196,G_RTRAIN1,G_RTRAIN1_Seq_23,1 day,18:23:41.125,2020-05-08 00:00:00,FALSE
1197,G_ST200G,G_ST200G_Seq_38,21:30:57.600,18:23:43.953,2020-05-23 00:00:00,TRUE
1198,G_ATO2,G_ATO2_Seq_18,1 day,18:24:22.317,2020-05-03 00:00:00,FALSE
1199,G_ATO2,G_ATO2_Seq_10,1 day,18:25:39.621,2020-04-25 00:00:00,FALSE
1200,G_RTRAIN14,G_RTRAIN14_Seq_24,1 day,18:26:02.534,2020-05-09 00:00:00,FALSE
1201,G_APPD,G_APPD_Seq_0,23:24:00,18:26:03.148,2020-04-15 00:00:00,FALSE
1202,G_RSTD,G_RSTD_Seq_24,20:05:16.800,18:29:22.504,2020-05-09 00:00:00,FALSE
1203,G_ST140D,G_ST140D_Seq_5,21:44:38.400,18:29:23.731,2020-04-20 00:00:00,FALSE
1204,G_DSO2,G_DSO2_Seq_15,"1 day, 12:36:00",18:30:14.777,2020-04-30 00:00:00,FALSE
1205,G_DSO1,G_DSO1_Seq_30,"1 day, 6:31:23.520",18:31:16.694,2020-05-15 00:00:00,FALSE
1206,G_ANGC3H,G_ANGC3H_Seq_19,23:40:16.320,18:36:26.413,2020-05-04 00:00:00,FALSE
1207,G_RTRAIN10,G_RTRAIN10_Seq_18,1 day,18:36:29.989,2020-05-03 00:00:00,TRUE
1208,G_TRUCK3,G_TRUCK3_Seq_21,1 day,18:37:10.514,2020-05-06 00:00:00,FALSE
1209,G_ST140D,G_ST140D_Seq_19,21:44:38.400,18:37:46.994,2020-05-04 00:00:00,FALSE
1210,G_BF,G_BF_Seq_18,1 day,18:40:00.509,2020-05-03 00:00:00,TRUE
1211,G_RTRAIN10,G_RTRAIN10_Seq_8,1 day,18:42:40.530,2020-04-23 00:00:00,TRUE
1212,G_DSO1,G_DSO1_Seq_44,"1 day, 6:31:23.520",18:42:59.631,2020-05-29 00:00:00,FALSE
1213,G_ANGC1H,G_ANGC1H_Seq_4,23:20:24,18:45:52.715,2020-04-19 00:00:00,FALSE
1214,G_DSO1,G_DSO1_Seq_29,"1 day, 6:31:23.520",18:48:32.686,2020-05-14 00:00:00,FALSE
1215,G_ANGC3H,G_ANGC3H_Seq_11,23:40:16.320,18:51:02.062,2020-04-26 00:00:00,FALSE
1216,G_AOAD,G_AOAD_Seq_32,1 day,18:51:46.480,2020-05-17 00:00:00,FALSE
1217,G_RTRAIN10,G_RTRAIN10_Seq_14,1 day,18:52:02.541,2020-04-29 00:00:00,TRUE
1218,G_OTGRO2,G_OTGRO2_Seq_13,1 day,18:53:12.867,2020-04-28 00:00:00,FALSE
1219,G_AR3T,G_AR3T_Seq_29,1 day,18:53:22.627,2020-05-14 00:00:00,FALSE
1220,G_ANGC1H,G_ANGC1H_Seq_7,23:20:24,18:53:45.365,2020-04-22 00:00:00,FALSE
1221,G_ANGC3H,G_ANGC3H_Seq_25,23:40:16.320,18:54:41.211,2020-05-10 00:00:00,FALSE
1222,G_VAO1,G_VAO1_Seq_16,21:01:17.760,18:57:24.257,2020-05-01 00:00:00,FALSE
1223,G_NTAH,G_NTAH_Seq_21,"1 day, 9:08:38.400",18:59:18.524,2020-05-06 00:00:00,TRUE
1224,G_APPD,G_APPD_Seq_19,23:24:00,19:01:02.929,2020-05-04 00:00:00,FALSE
1225,G_APRR,G_APRR_Seq_9,"4 days, 22:36:54.720",19:01:46.231,2020-04-24 00:00:00,FALSE
1226,G_ATO1,G_ATO1_Seq_21,1 day,19:02:54.289,2020-05-06 00:00:00,FALSE
1227,G_UPAT,G_UPAT_Seq_21,1 day,19:03:03.035,2020-05-06 00:00:00,FALSE
1228,G_ST200G,G_ST200G_Seq_37,21:30:57.600,19:04:33.424,2020-05-22 00:00:00,TRUE
1229,G_ARG2T,G_ARG2T_Seq_27,1 day,19:05:20.777,2020-05-12 00:00:00,FALSE
1230,G_ST200G,G_ST200G_Seq_29,21:30:57.600,19:07:12.550,2020-05-14 00:00:00,TRUE
